date,id,windspeed,winddirection,airtemp,humidity,rainfall,shortwave,longwave,pressure,surfacetemp,subsurfacetemp,salinity,waterpressure,current
2009-06-02 15:51:47,3,13.82,250,10.5,62,3.25,1705.35,928.42,1166.3,-9.69,17.1,0.5,152.33,0.11
2008-08-23 01:58:34,86,10.66,99,-4.6,59,47.55,561.86,59.35,927.6,-9.76,-9.22,12.71,23.64,0.3
2011-11-24 12:36:16,72,17.75,20,17.7,64,28.65,1801.53,439.78,703.7,24.78,-6.28,0.34,122.83,0.86
2012-04-03 17:47:36,94,3.42,125,26.6,60,11.16,1090.28,701.7,917.9,-8.39,10.9,0.19,20.87,0.99
2008-09-09 11:11:33,50,16.48,349,-2.2,61,9.1,1797.69,454.27,857.6,38.72,-4.52,15.36,34.9,0.82
2016-11-29 05:02:05,48,19.55,323,21.9,57,40.32,688.9,274.79,809.6,27.58,39.76,17.11,57.13,0.97
2012-01-26 04:07:29,69,11.53,359,33.7,64,32.85,1097.47,163.99,890.2,19.69,-7.78,29.86,131.4,0.18
2012-10-11 11:48:12,61,6.21,44,21.0,60,30.86,1326.47,432.73,928.1,25.62,33.66,0.27,55.92,0.2
2015-02-03 16:37:33,27,14.44,67,-5.6,61,18.7,228.19,955.59,851.7,15.46,-9.57,23.24,24.77,0.71
2011-11-10 14:03:19,58,12.54,38,16.1,60,0.5,161.52,295.66,981.3,2.48,29.2,11.69,199.99,0.17
2008-11-03 12:43:59,76,3.5,281,30.0,57,1.6,1624.83,603.15,1106.2,24.89,35.1,23.62,68.49,0.78
2013-11-01 11:41:46,10,16.65,131,-5.5,59,14.5,687.44,99.4,844.8,3.7,3.79,26.87,67.61,0.47
2016-01-15 19:51:45,60,6.68,257,37.2,57,22.0,206.96,330.87,1074.3,-4.58,-4.67,21.11,31.31,0.64
2008-08-17 21:30:29,19,8.22,197,16.7,59,45.98,269.3,863.86,1161.1,-2.73,-6.44,24.2,166.4,0.62
2011-12-23 12:45:45,4,19.63,339,23.7,58,9.42,1062.84,50.7,1190.3,35.69,6.96,0.29,44.38,0.91
2015-10-17 15:25:52,16,4.2,94,-2.2,63,1.51,806.38,457.6,917.8,34.84,36.37,1.42,38.88,0.92
2008-10-31 03:30:43,91,17.93,168,32.4,58,15.35,229.8,328.1,963.0,5.22,7.43,31.39,157.44,0.61
2013-09-21 06:18:09,18,4.41,79,-1.5,62,4.2,298.98,883.12,927.7,38.22,1.8,9.79,115.2,0.55
2012-12-05 20:39:50,76,4.8,87,39.3,60,7.83,26.23,786.98,1173.0,35.39,37.8,18.25,85.3,0.86
2009-10-22 18:38:51,34,3.0,154,17.4,57,1.9,1765.77,829.32,1059.4,-1.85,30.28,17.46,159.13,0.21
2017-01-25 13:46:38,26,16.78,346,24.8,69,31.11,906.4,943.42,915.5,25.17,29.27,27.66,72.41,0.75
2017-03-28 22:11:18,43,0.73,31,21.5,58,24.37,43.63,162.66,757.1,28.1,-7.79,31.36,28.88,0.42
2014-04-11 12:33:19,23,2.6,142,30.4,66,6.39,465.7,97.23,762.0,33.7,13.74,12.58,150.62,0.6
2016-09-22 02:55:35,60,7.36,322,11.3,62,32.75,577.9,20.5,1021.5,-3.61,13.34,17.72,174.3,0.34
2011-12-23 16:49:02,69,19.16,359,27.2,57,40.65,1108.7,912.16,963.5,4.9,-2.32,28.22,130.77,0.72
2016-06-15 15:26:45,77,1.29,357,-6.2,61,0.17,454.72,696.45,915.3,7.99,28.65,27.56,19.27,0.81
2011-08-04 01:00:57,52,8.94,130,39.8,66,15.51,1620.6,536.41,1145.1,-5.88,32.78,22.23,119.99,0.69
2011-11-29 18:53:11,2,19.28,168,23.3,68,7.86,83.64,331.98,866.6,17.58,31.93,34.4,8.18,0.67
2008-05-01 09:16:28,91,12.72,349,-3.0,64,45.64,936.96,-64.35,752.1,6.13,1.52,25.36,77.6,0.56
2015-07-28 19:28:11,90,4.81,315,11.7,68,22.82,1803.26,873.18,779.1,25.6,6.7,8.1,42.24,0.3
2013-12-25 07:15:15,76,18.8,107,-4.8,62,1.64,193.83,623.5,795.4,21.52,39.91,38.67,163.27,0.36
2013-11-22 13:06:32,42,5.47,80,39.0,56,38.88,1869.5,737.17,911.3,3.95,29.24,23.7,153.61,0.84
2011-11-01 23:41:34,5,9.97,314,24.4,69,17.37,1071.9,426.94,842.0,7.76,16.9,4.41,1.32,0.18
2017-08-30 06:28:24,81,5.6,156,19.4,57,31.45,871.92,447.81,871.1,-8.82,36.25,38.53,40.47,0.54
2016-11-22 18:12:08,68,9.9,24,22.5,66,19.78,1286.13,391.99,860.9,10.8,0.6,28.84,90.8,0.54
2014-07-16 11:51:04,53,1.81,135,-3.0,56,46.27,804.82,982.58,1150.3,27.18,0.85,25.15,40.2,0.33
2010-09-18 21:51:54,58,17.79,31,17.6,67,1.32,785.91,178.38,759.3,24.61,-3.34,21.54,159.1,0.42
2016-10-06 23:38:56,78,8.75,159,20.9,64,38.94,1931.5,90.83,1154.8,15.11,-7.54,21.1,33.38,0.62
2016-06-07 15:16:18,83,11.34,270,16.0,62,29.39,148.1,712.51,1099.4,38.94,-4.46,15.69,136.54,0.89
2013-11-01 13:31:10,41,13.13,34,-1.6,67,19.81,862.26,71.51,977.4,-9.27,22.58,32.87,166.83,0.32
2008-02-01 01:08:56,59,13.28,140,23.9,69,27.77,662.2,463.14,970.4,7.61,25.55,16.9,194.37,0.99
2017-03-12 19:38:24,3,17.7,36,28.4,60,36.43,1301.42,910.11,987.1,22.8,0.38,22.16,20.8,0.56
2013-12-14 21:49:57,50,7.54,204,23.7,62,38.6,1690.32,947.33,1009.7,1.19,0.82,29.5,113.21,0.47
2011-07-29 12:17:02,91,15.73,342,21.3,61,42.7,1343.33,977.1,1012.0,7.1,24.11,0.62,15.15,0.65
2008-11-04 07:03:32,92,16.13,15,22.7,61,17.3,630.83,314.59,753.1,20.66,-7.28,26.65,28.8,0.7
2017-04-13 01:55:35,22,13.6,341,22.7,56,8.1,1642.57,258.1,888.8,-5.54,10.98,14.83,17.5,0.9
2010-05-20 03:24:50,84,14.13,336,-3.5,64,11.6,1717.38,868.32,1042.3,-9.17,11.46,20.34,39.85,0.86
2013-10-19 03:51:44,38,8.24,311,-1.5,57,22.24,1355.58,161.55,881.9,34.21,4.18,32.75,196.86,0.95
2008-01-30 23:41:34,53,4.39,331,-3.7,56,9.92,110.28,7.2,997.2,7.78,0.37,10.0,53.2,0.62
2008-01-18 11:58:28,97,3.67,334,16.5,64,1.6,681.41,698.76,738.4,29.29,19.11,20.61,139.27,0.6
2012-08-20 17:31:39,86,17.94,272,33.2,70,28.61,86.58,315.22,1130.3,11.57,4.6,33.54,25.23,0.48
2010-12-03 21:43:48,62,4.36,62,17.7,60,7.47,1556.53,744.48,794.7,-4.85,25.3,13.56,141.94,0.32
2013-10-09 23:17:07,39,4.4,84,15.9,58,32.34,78.52,259.48,800.1,4.71,15.39,6.47,64.81,0.9
2014-05-24 21:07:19,77,13.65,87,23.8,59,3.76,996.16,926.3,1116.1,20.15,4.27,13.33,168.86,0.7
2012-02-15 10:45:30,10,8.71,42,19.2,65,6.46,528.66,208.35,870.9,33.12,24.82,25.5,199.42,0.1
2017-03-16 23:32:04,35,0.53,158,-3.8,70,12.76,1422.74,-43.51,1167.2,20.17,9.23,38.9,80.79,0.52
2015-07-09 02:45:21,92,18.97,249,-1.0,64,15.77,76.74,359.2,1145.5,-6.48,17.18,29.73,33.54,0.28
2012-01-09 00:52:51,69,13.78,16,-4.6,61,48.23,834.65,970.37,759.9,39.74,1.26,7.93,143.81,0.98
2016-11-16 10:01:20,46,5.87,154,16.1,66,13.68,93.66,70.28,998.1,11.56,28.94,34.1,127.12,0.79
2016-07-28 15:54:00,4,14.93,37,-4.1,64,12.56,95.51,759.83,810.1,28.95,-9.23,24.37,134.12,0.23
2011-03-21 13:46:49,12,3.7,357,36.1,70,13.78,600.21,256.7,1087.7,-8.85,20.17,17.81,9.93,0.67
2008-01-24 15:23:44,30,18.19,128,-2.8,59,28.65,1352.86,836.63,1132.2,1.88,-7.32,37.45,142.53,0.1
2008-10-09 20:55:16,94,17.58,286,19.6,70,31.24,1557.1,45.55,946.5,19.1,14.67,11.97,180.22,0.99
2017-11-10 15:55:29,61,3.73,359,-5.3,63,18.81,1458.78,871.17,969.2,26.92,18.6,28.77,8.9,0.91
2008-11-06 04:38:26,44,8.69,283,34.8,56,18.86,386.18,480.99,731.2,34.14,-2.92,2.76,36.5,0.48
2016-06-01 16:16:17,68,2.5,157,19.2,68,8.18,1374.39,996.38,841.5,9.9,28.52,29.24,38.49,0.45
2009-07-16 21:00:31,77,10.23,79,31.9,63,12.61,401.55,225.98,1008.7,-7.47,-5.1,28.55,166.21,0.8
2012-11-05 20:38:47,98,15.38,329,22.6,65,22.14,635.91,958.28,1095.6,-6.71,39.52,29.53,18.51,0.1
2010-03-27 20:03:46,98,19.28,25,24.1,60,8.1,1145.54,-56.66,1182.7,10.57,-9.24,15.96,101.7,0.4
2017-06-23 06:31:56,66,9.77,46,-2.8,64,26.25,805.33,833.8,898.7,-9.7,-6.8,30.6,99.42,0.69
2014-01-23 11:16:59,79,5.58,241,-6.7,66,12.95,624.26,886.32,819.7,18.35,-9.49,37.7,196.89,0.77
2009-10-06 14:48:41,1,3.89,357,34.8,69,34.9,1842.8,728.75,790.0,22.31,8.12,6.35,163.25,0.11
2008-06-21 06:21:41,68,10.77,194,-5.5,68,25.22,54.89,152.65,792.5,25.8,23.74,18.51,195.76,0.5
2016-11-13 19:22:35,19,15.16,106,17.6,63,41.19,1348.2,128.8,911.7,16.7,12.85,12.1,14.47,0.4
2011-03-31 08:43:28,29,3.87,34,37.2,65,0.82,1722.57,540.96,948.4,31.4,-9.27,12.61,10.97,0.26
2010-09-15 19:30:24,21,6.11,240,15.2,68,30.14,138.39,614.7,856.9,28.61,25.94,5.7,199.3,0.18
2008-12-24 05:02:06,61,19.65,135,20.8,56,6.15,1191.94,657.27,1102.1,12.66,16.0,21.18,87.1,0.52
2008-04-27 21:24:58,43,10.59,206,-6.3,57,11.55,851.34,-75.33,1080.8,37.2,30.53,23.97,26.15,0.38
2015-10-03 19:42:34,59,2.8,307,24.7,65,42.36,1407.66,626.44,893.8,0.11,32.12,31.8,60.87,0.7
2017-05-28 18:03:17,27,5.69,301,18.5,68,46.6,719.72,410.2,1082.2,29.94,22.83,5.22,83.72,0.85
2011-12-09 20:23:52,2,5.1,38,18.2,65,38.64,1897.11,865.77,869.2,-9.84,22.2,5.42,55.88,0.88
2010-01-02 12:35:42,20,0.49,264,39.3,64,42.46,1327.8,731.17,1188.4,34.8,26.52,14.1,190.77,0.4
2015-01-02 19:53:40,80,4.39,213,19.6,64,15.82,1987.19,85.74,1078.6,23.61,39.66,39.77,153.63,0.29
2017-10-04 09:12:26,67,17.81,230,-3.0,57,41.1,251.22,273.96,810.3,16.48,10.68,3.13,9.61,0.56
2013-12-17 16:22:29,56,3.3,61,20.0,67,33.52,1523.83,605.54,1086.5,12.43,32.43,21.67,98.5,0.89
2010-08-18 19:53:13,40,8.99,23,23.9,67,21.43,15.66,787.63,1025.7,33.27,12.38,27.59,131.62,0.89
2014-03-14 21:59:17,1,0.28,282,25.2,67,9.68,1622.85,323.62,855.4,9.62,35.89,34.36,143.41,0.95
2009-05-16 05:04:53,18,19.29,86,12.9,67,5.3,1017.35,720.12,1030.3,7.16,38.74,22.82,185.17,0.57
2017-03-12 17:14:29,27,4.43,9,-2.0,62,12.16,579.97,397.92,1034.7,29.1,20.3,26.17,186.55,0.94
2015-08-21 06:26:24,41,19.44,248,30.9,67,25.97,1730.18,473.83,1007.7,35.52,-1.9,38.38,84.33,0.24
2012-07-22 05:59:43,49,0.6,58,18.1,56,44.48,546.22,2.84,743.8,22.91,1.69,39.11,11.59,0.14
2013-10-29 14:20:16,43,0.26,49,17.1,69,49.34,1834.3,836.47,1198.7,6.88,14.4,28.98,154.48,0.94
2017-10-07 12:48:15,47,3.25,119,-1.3,61,31.6,55.21,779.6,787.7,26.13,-2.45,18.69,41.9,0.6
2010-03-01 17:04:02,70,4.51,38,32.3,64,35.9,1621.0,125.29,943.9,24.67,-3.8,17.48,109.94,0.38
2011-02-13 06:38:38,86,19.13,239,15.7,60,16.99,1020.43,703.8,752.7,20.0,-3.93,39.64,166.97,0.78
2016-05-20 22:53:06,64,1.35,176,-2.9,56,14.19,539.49,948.96,783.7,17.32,12.87,18.1,117.11,0.86
2010-12-13 21:25:26,84,2.5,254,-1.2,60,31.25,187.86,678.5,1011.4,38.38,25.28,33.83,156.4,0.79
2009-08-10 18:28:16,67,1.4,158,17.0,61,19.45,1408.67,630.66,801.6,-8.58,15.83,14.99,107.7,0.89
2011-10-25 11:14:19,10,18.94,194,-2.3,66,39.94,1908.93,920.2,1128.0,19.34,-1.22,21.29,132.4,0.4
2009-12-13 14:52:30,66,14.11,71,-2.3,67,35.83,447.89,87.24,1123.7,14.63,-3.37,0.16,63.97,0.99
2012-07-15 07:39:29,67,16.57,204,-1.1,57,39.51,1994.44,688.99,839.4,17.3,-8.65,20.15,41.57,0.76
2008-04-12 05:51:27,54,10.39,232,-5.8,62,17.36,224.88,81.96,874.0,35.9,-1.54,25.91,172.74,0.64
2010-06-07 00:22:37,12,19.12,96,17.4,66,47.21,1683.5,871.95,771.5,23.92,3.14,21.28,182.6,0.68
2012-11-24 18:07:28,81,10.48,20,38.5,65,31.77,1087.21,584.48,1129.3,6.6,36.5,8.64,99.4,0.94
2009-04-28 05:38:30,23,0.97,333,36.6,60,14.53,820.4,284.85,1054.1,-3.66,4.36,34.33,182.57,0.16
2017-03-15 13:29:47,17,8.4,66,23.7,60,29.49,1107.33,-93.61,742.6,-3.51,8.8,7.36,135.64,0.4
2010-08-01 18:33:03,6,11.38,261,20.1,61,3.15,315.65,586.1,1075.3,11.23,4.3,8.16,64.24,0.13
2011-11-14 14:07:37,54,15.42,181,-5.7,57,39.16,1162.24,538.58,915.4,35.4,34.63,13.41,5.75,0.34
2009-05-16 19:35:46,84,5.75,205,15.6,64,6.16,364.44,451.6,825.1,7.28,-3.54,16.88,114.21,0.26
2010-03-27 00:32:44,73,7.55,160,-2.8,60,3.22,884.38,596.82,1080.8,2.54,14.56,33.18,99.36,0.22
2014-12-08 14:36:57,17,1.64,97,23.5,65,5.56,986.5,78.53,1196.7,26.79,36.66,10.56,126.4,0.75
2011-04-01 18:50:18,46,7.61,110,10.6,70,18.3,592.79,-75.88,753.4,-3.45,2.41,13.14,176.5,0.25
2011-05-01 14:34:48,65,10.4,118,39.8,58,19.7,1647.64,27.84,947.6,5.43,11.55,0.35,81.98,0.63
2014-04-05 12:47:07,71,12.7,148,17.6,61,37.6,1478.22,218.95,1034.3,24.13,16.82,6.46,106.13,0.87
2012-06-25 21:19:53,82,8.6,232,34.2,70,17.26,814.46,578.9,1113.2,14.97,25.32,24.0,50.11,0.33
2015-08-31 19:49:14,88,2.51,239,-2.1,60,9.51,527.7,-35.97,1083.2,39.68,-7.35,28.81,92.54,0.27
2013-12-25 08:04:37,23,10.1,191,20.7,59,48.76,485.71,720.37,1142.9,5.55,6.83,20.29,192.53,0.62
2008-10-21 07:55:42,75,6.24,139,13.2,66,6.5,1477.19,986.31,819.1,21.67,31.58,18.79,47.4,0.14
2017-05-21 20:59:29,96,3.66,230,20.8,67,9.9,1252.57,632.75,709.6,27.38,6.8,23.69,94.66,0.43
2016-07-07 06:40:49,48,4.71,7,19.3,68,41.88,1875.83,-69.43,1035.5,16.14,30.74,12.14,19.1,0.22
2011-06-29 09:22:01,30,18.5,153,17.3,63,25.47,1830.49,490.22,970.9,23.93,36.2,28.42,171.52,0.21
2013-12-19 17:53:31,74,18.88,116,19.8,65,24.68,805.48,524.26,787.7,-3.46,23.14,11.49,34.14,0.83
2010-09-19 02:21:56,75,11.83,143,35.2,59,5.5,1035.49,639.81,754.3,8.24,38.13,34.96,19.88,0.59
2014-11-09 15:31:43,55,2.27,134,22.1,56,45.78,1096.11,-47.4,778.7,-9.25,15.5,21.12,100.69,0.52
2015-05-01 17:52:52,55,7.2,311,10.4,61,11.37,1664.89,428.61,1141.5,-7.42,25.89,2.71,1.15,0.89
2013-09-15 16:01:00,81,6.89,197,-6.8,67,15.72,147.47,992.21,1107.8,1.7,34.2,0.69,149.21,0.24
2014-06-06 07:29:05,59,0.61,110,16.9,62,29.22,1451.67,-53.25,1156.8,-2.37,8.45,39.0,19.57,0.3
2016-10-12 02:40:19,43,5.63,158,-3.8,62,28.15,290.72,672.38,1100.9,-3.52,21.76,32.84,192.62,0.5
2016-09-06 10:30:14,58,15.97,179,33.9,70,46.98,843.45,-27.51,1109.6,17.45,5.94,31.89,12.2,0.49
2013-07-11 15:52:51,31,2.37,245,16.5,67,10.93,640.26,535.7,784.6,-3.38,-7.23,9.82,145.78,0.74
2010-09-24 17:27:06,44,1.98,67,30.0,70,0.65,1383.13,138.1,1115.3,39.7,31.18,17.11,159.63,0.18
2012-11-21 18:21:09,88,1.9,58,24.3,56,49.75,1481.69,517.31,1178.6,7.1,-2.11,22.59,167.11,0.11
2014-12-04 05:46:05,6,18.86,328,22.3,58,7.52,1851.5,535.9,711.1,-2.35,24.13,12.71,28.99,0.33
2013-06-27 01:56:24,98,8.76,10,12.5,56,35.83,636.1,738.69,889.0,-7.61,7.15,22.77,27.39,0.19
2016-02-15 22:13:18,6,10.39,273,16.1,65,14.33,692.58,659.49,1175.9,13.94,38.93,19.7,198.74,0.93
2015-06-30 11:07:35,67,13.95,339,35.2,68,9.86,586.27,602.21,849.2,-4.71,35.62,37.75,155.24,0.17
2015-12-10 02:10:10,32,19.56,332,37.8,59,19.41,24.7,213.1,885.0,16.62,30.2,34.57,83.62,0.21
2017-08-11 13:32:03,63,5.61,294,19.9,65,1.17,580.94,96.84,949.9,18.35,6.39,21.41,104.3,0.7
2017-08-10 03:52:08,87,14.16,72,17.2,57,7.31,567.42,490.58,857.5,32.13,8.54,3.98,67.59,0.29
2016-06-01 13:04:26,59,19.81,308,33.5,56,32.39,1688.57,874.2,963.1,27.51,24.89,26.85,0.96,0.97
2008-02-09 22:51:22,18,12.15,124,17.8,56,30.54,719.67,75.52,1162.8,17.41,13.91,23.41,112.6,0.57
2013-07-23 20:58:45,1,17.15,224,22.8,64,29.75,36.44,231.64,1130.2,14.85,-1.8,1.39,148.58,0.71
2012-08-25 10:59:23,97,4.75,201,27.8,66,16.9,347.89,878.7,771.6,24.51,8.47,25.27,68.81,0.3
2012-05-29 08:16:13,20,0.99,296,23.5,69,37.11,1688.39,705.99,940.7,9.14,37.42,39.85,102.3,0.75
2015-05-07 18:53:07,8,17.37,146,-3.2,59,4.99,121.42,211.64,1143.8,16.71,9.41,27.3,186.86,0.4
2015-01-03 11:17:38,67,0.4,225,-1.1,66,7.51,561.82,632.21,1113.3,2.49,27.43,24.84,48.8,0.33
2008-03-19 17:39:29,51,11.36,188,-4.7,62,12.27,346.48,89.84,984.5,20.52,33.34,38.97,171.49,0.62
2013-01-16 20:43:28,66,4.1,334,27.9,61,8.48,1745.29,533.79,758.2,16.86,14.97,10.31,120.16,0.19
2010-01-24 16:58:22,5,7.24,234,19.2,63,17.86,618.41,-10.16,1141.6,6.4,7.49,38.49,166.9,0.25
2011-05-15 09:09:58,30,10.73,80,-1.7,56,10.9,288.54,317.65,905.5,8.69,18.89,32.7,101.3,0.2
2008-09-16 02:09:10,14,8.23,25,-2.4,56,22.6,577.57,571.95,911.9,15.91,0.4,22.73,41.31,0.94
2016-03-04 12:13:48,96,10.11,315,21.6,67,25.52,1686.51,443.4,936.1,24.11,21.1,31.6,27.28,0.27
2014-09-18 08:02:13,28,16.26,250,38.3,64,13.64,705.74,969.2,1149.6,13.64,27.41,3.6,33.6,0.15
2008-08-07 22:23:13,74,4.65,295,16.9,64,13.22,1566.35,-7.67,979.7,-8.67,-7.95,25.93,151.2,0.14
2017-01-16 12:57:46,59,16.52,318,17.4,69,24.43,149.7,-76.11,798.3,30.55,39.33,28.15,137.2,0.81
2017-07-27 04:46:11,97,4.35,358,16.5,66,15.73,403.39,143.51,794.7,36.56,35.72,37.39,124.14,0.92
2010-04-21 00:18:19,93,10.82,58,16.5,70,43.23,265.29,303.76,1135.3,33.33,34.3,21.38,187.52,0.96
2015-08-24 02:10:03,85,3.57,6,-6.9,62,34.19,770.26,610.11,1126.0,8.5,33.19,2.43,137.51,0.76
2011-09-30 09:05:46,35,13.55,190,-3.9,57,17.1,171.3,909.43,1059.4,8.92,30.93,8.62,170.43,0.78
2011-01-18 05:01:36,90,16.71,245,-3.9,63,31.43,515.73,-75.78,724.9,35.99,8.75,12.8,24.3,0.49
2017-01-25 02:47:19,48,10.92,79,22.9,70,48.55,647.1,11.7,1047.3,8.69,28.5,27.58,35.39,0.96
2008-07-25 16:08:56,14,18.28,343,16.9,58,29.62,732.31,944.58,1032.5,7.55,36.1,14.8,166.7,0.19
2012-07-28 03:29:34,28,7.94,4,20.6,62,32.41,519.51,913.28,925.4,-3.2,17.36,26.9,129.55,0.72
2017-06-12 22:37:53,14,14.53,128,15.0,65,11.32,1073.8,562.46,1182.5,35.33,39.16,8.36,133.47,0.99
2011-03-31 07:03:36,79,4.18,105,21.9,62,36.34,1922.96,810.4,727.1,20.7,28.54,24.42,164.62,0.19
2011-02-25 14:05:10,37,16.71,1,17.3,68,44.88,426.98,431.71,734.8,-3.52,12.67,35.76,112.67,0.24
2015-02-12 04:07:23,43,12.16,303,-5.8,62,15.14,1318.23,716.59,1000.1,4.53,27.7,14.9,130.25,0.41
2016-02-22 10:54:29,7,14.82,129,-6.0,57,32.85,1808.67,368.1,1081.1,25.76,20.39,23.9,107.86,0.44
2015-10-26 23:16:07,61,19.48,143,16.8,68,4.15,1170.77,34.38,1138.2,35.59,14.31,28.52,57.52,0.62
2013-12-21 07:30:24,66,0.9,189,32.7,66,36.46,1695.16,615.27,913.9,14.41,17.57,6.57,187.15,0.77
2011-10-21 12:26:40,53,19.41,22,39.8,68,26.48,403.64,874.79,1196.1,29.19,10.24,14.73,153.12,0.41
2016-08-10 09:39:40,59,13.58,8,-3.4,58,40.22,1563.57,287.4,1072.4,6.69,3.57,23.8,122.24,0.38
2008-12-03 03:18:34,57,18.67,35,-5.8,65,44.22,1008.22,281.31,1158.2,12.25,6.81,15.84,172.11,0.99
2016-10-12 13:35:17,17,5.5,294,27.9,57,19.56,558.3,267.69,968.4,2.25,39.84,38.25,146.96,0.79
2017-05-01 11:45:39,35,7.32,247,25.4,56,12.1,105.46,229.4,799.9,19.77,7.69,38.92,182.57,0.74
2009-09-03 11:48:59,18,12.42,46,20.4,61,25.97,1659.72,785.99,1184.2,-3.63,-3.38,0.3,157.5,0.56
2011-06-19 01:17:27,39,19.78,41,-6.1,60,40.12,1077.97,376.16,1138.0,10.33,13.63,32.6,106.2,0.76
2009-09-15 18:44:15,75,1.39,98,-1.5,64,17.3,1247.94,548.21,1193.3,29.77,11.42,8.13,75.24,0.88
2012-11-01 12:11:21,20,19.8,267,23.5,63,39.72,1165.5,789.17,765.5,32.82,17.75,2.5,68.48,0.72
2009-03-25 02:36:30,72,11.69,70,24.9,67,2.31,1488.1,666.8,999.9,9.55,39.28,12.61,17.66,0.71
2009-11-02 08:03:40,73,6.37,327,17.8,68,23.9,907.54,989.39,971.5,-8.97,8.8,10.32,21.95,0.41
2016-10-06 02:59:18,36,1.66,291,-1.8,62,22.3,757.86,-54.99,815.9,-1.14,25.79,38.54,62.69,0.83
2017-04-01 10:17:31,28,14.86,108,20.1,61,30.14,1179.2,24.98,888.7,9.46,1.58,29.33,122.48,0.38
2014-11-19 14:07:25,67,16.7,133,20.3,69,30.41,826.85,619.62,753.1,-9.12,19.89,6.67,19.43,0.1
2013-09-13 12:10:01,82,5.28,254,16.5,70,24.96,815.1,794.7,910.5,-8.3,8.27,21.1,178.52,0.97
2009-10-17 15:35:57,92,19.39,158,-2.0,67,44.0,658.48,202.5,1156.8,-3.31,19.89,6.68,179.19,0.74
2012-05-10 04:53:42,25,18.36,85,29.0,62,25.89,1408.69,267.44,854.6,7.68,39.1,28.97,42.87,0.54
2010-01-02 21:05:24,66,6.78,42,23.8,69,30.23,1814.17,581.35,928.5,0.88,10.53,2.73,2.84,0.28
2010-03-22 15:06:39,56,8.92,195,-6.6,70,7.19,1791.8,30.22,1109.2,-2.91,26.78,14.74,4.26,0.77
2012-10-12 09:50:25,56,6.72,300,36.0,67,11.33,1980.95,432.7,812.1,16.1,15.94,8.83,144.71,0.93
2015-12-29 02:29:11,6,16.93,220,21.6,65,36.72,65.39,307.91,736.9,23.7,36.18,35.71,91.37,0.15
2010-07-29 11:50:41,36,9.1,49,24.7,58,40.48,1935.51,389.57,934.5,32.7,16.83,28.71,191.84,0.11
2013-07-08 14:31:01,77,2.96,214,14.2,65,8.13,1830.87,137.9,898.8,25.86,18.75,12.62,40.2,0.58
2010-02-07 02:35:58,7,14.57,173,21.1,57,42.49,1875.1,-34.28,1157.3,10.71,6.81,30.77,192.5,0.21
2013-10-28 07:02:17,40,16.65,190,15.1,59,34.74,1814.57,348.9,1113.6,5.53,21.84,16.13,29.11,0.37
2016-06-05 09:00:46,73,19.54,37,35.6,64,42.64,1074.1,-70.18,758.3,35.83,-2.21,2.1,177.7,0.31
2011-08-11 04:24:34,28,15.0,316,15.0,62,20.87,971.89,604.3,759.1,33.32,32.83,0.52,14.15,0.37
2010-01-21 11:56:37,4,9.73,311,29.9,57,21.3,1188.9,651.83,1057.8,13.42,18.18,12.1,28.4,0.3
2011-10-20 23:38:40,73,19.14,295,20.2,64,3.67,1939.46,446.24,716.1,5.67,18.78,1.75,109.84,0.62
2013-12-27 01:38:16,18,9.78,13,-2.2,67,23.18,63.74,430.22,843.3,11.66,24.8,13.44,164.3,0.6
2013-08-19 03:10:43,47,6.3,113,22.2,65,7.42,682.95,226.54,917.2,33.9,20.86,21.97,187.96,0.5
2017-08-14 16:22:54,9,13.88,115,18.3,56,33.42,1704.49,5.75,1104.4,2.58,28.78,19.15,96.53,0.79
2011-09-17 15:13:52,1,9.29,222,23.4,67,44.12,999.9,562.37,915.5,34.27,14.94,0.9,131.58,0.76
2013-02-27 03:00:08,10,14.13,190,-2.2,67,26.93,269.16,-60.65,913.2,26.1,-3.53,7.71,2.9,0.73
2016-01-01 03:33:18,91,7.99,195,31.9,67,34.48,17.71,600.4,819.4,35.26,26.11,35.1,86.84,0.98
2008-05-17 22:50:14,75,7.68,205,20.1,64,20.65,1342.93,158.17,957.2,3.56,-3.8,28.63,143.34,0.83
2016-11-19 23:28:44,3,19.97,25,12.8,67,13.14,983.67,457.16,953.4,9.95,12.28,27.91,198.6,0.34
2008-11-24 03:49:51,82,12.11,259,-2.1,63,43.99,1630.32,123.45,857.0,11.91,26.1,2.79,167.11,0.94
2012-05-15 00:06:03,97,15.15,287,28.1,70,32.14,373.81,667.22,712.8,15.95,19.85,36.2,61.66,0.1
2015-08-05 06:36:23,31,9.48,295,-6.7,58,6.32,1372.82,131.82,1162.5,21.51,29.73,14.65,188.29,0.48
2016-01-26 07:05:30,32,1.73,165,18.4,62,10.82,263.81,-53.29,784.4,37.21,29.37,6.43,185.88,0.51
2009-04-29 06:42:44,79,6.79,139,-6.3,68,28.13,1702.97,948.28,852.3,9.99,31.12,33.48,155.24,0.83
2014-11-06 03:29:02,91,10.39,240,-6.7,65,16.61,372.66,239.21,1027.6,34.93,-1.9,17.87,22.32,0.75
2013-08-10 21:14:22,91,6.32,336,38.7,67,19.4,96.23,345.39,741.3,32.74,26.92,36.89,55.72,0.33
2008-10-16 17:46:25,52,11.47,162,22.6,63,7.88,638.75,162.78,723.6,13.12,38.7,0.69,75.58,0.29
